       0.472	       0.680	       0.479	       0.591	       0.418	       0.195
       0.472	       0.680	       0.479	       0.591	       0.418	       0.195
       0.472	       0.681	       0.479	       0.591	       0.418	       0.195
       0.472	       0.680	       0.479	       0.591	       0.420	       0.196
       0.472	       0.680	       0.479	       0.591	       0.414	       0.196
       0.472	       0.680	       0.479	       0.591	       0.414	       0.187
       0.472	       0.680	       0.479	       0.591	       0.414	       0.187
       0.472	       0.682	       0.480	       0.546	       0.414	       0.186
       0.472	       0.682	       0.461	       0.545	       0.414	       0.185
       0.472	       0.682	       0.460	       0.545	       0.414	       0.186
       0.472	       0.635	       0.460	       0.543	       0.412	       0.186
       0.472	       0.635	       0.459	       0.543	       0.413	       0.186
       0.449	       0.634	       0.459	       0.543	       0.413	       0.185
       0.448	       0.634	       0.459	       0.543	       0.413	       0.185
       0.448	       0.634	       0.459	       0.543	       0.413	       0.186
       0.448	       0.634	       0.459	       0.543	       0.413	       0.186
       0.448	       0.634	       0.459	       0.543	       0.413	       0.185
       0.448	       0.634	       0.459	       0.543	       0.413	       0.185
       0.448	       0.634	       0.459	       0.543	       0.413	       0.186
       0.448	       0.634	       0.459	       0.543	       0.413	       0.186
       0.448	       0.634	       0.459	       0.543	       0.413	       0.185
       0.448	       0.634	       0.459	       0.543	       0.413	       0.185
       0.447	       0.633	       0.459	       0.543	       0.413	       0.185
       0.447	       0.632	       0.459	       0.543	       0.413	       0.185
       0.447	       0.633	       0.459	       0.543	       0.413	       0.185
       0.447	       0.632	       0.459	       0.543	       0.412	       0.185
       0.447	       0.633	       0.459	       0.543	       0.412	       0.185
       0.447	       0.633	       0.459	       0.543	       0.413	       0.185
       0.447	       0.633	       0.459	       0.543	       0.412	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.632	       0.459	       0.543	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.412	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.632	       0.459	       0.542	       0.413	       0.185
       0.447	       0.632	       0.459	       0.543	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.632	       0.459	       0.542	       0.412	       0.185
       0.447	       0.632	       0.459	       0.542	       0.413	       0.186
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.412	       0.185
       0.447	       0.632	       0.459	       0.542	       0.413	       0.185
       0.447	       0.632	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.412	       0.185
       0.447	       0.632	       0.459	       0.541	       0.412	       0.185
       0.447	       0.632	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.412	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.186
       0.447	       0.632	       0.459	       0.541	       0.412	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.542	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.412	       0.185
       0.447	       0.633	       0.459	       0.541	       0.412	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.446	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.633	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.447	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.633	       0.459	       0.541	       0.413	       0.185
       0.447	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.186
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.633	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.633	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.633	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.631	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.631	       0.458	       0.541	       0.413	       0.185
       0.446	       0.631	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.186
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.631	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.631	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.631	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.412	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.412	       0.185
       0.446	       0.632	       0.459	       0.541	       0.412	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.412	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.631	       0.458	       0.541	       0.413	       0.186
       0.446	       0.631	       0.458	       0.541	       0.413	       0.185
       0.446	       0.631	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.186
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.631	       0.459	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.631	       0.458	       0.541	       0.412	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.459	       0.541	       0.413	       0.185
       0.446	       0.632	       0.459	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.412	       0.185
       0.445	       0.632	       0.458	       0.541	       0.412	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.186
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.459	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.412	       0.186
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.631	       0.458	       0.541	       0.412	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.412	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.446	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.412	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.459	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.459	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.541	       0.413	       0.185
       0.445	       0.631	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.459	       0.541	       0.413	       0.185
       0.445	       0.632	       0.459	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.185
       0.445	       0.632	       0.458	       0.541	       0.413	       0.186
       0.445	       0.632	       0.458	       0.540	       0.412	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.186
       0.445	       0.632	       0.458	       0.540	       0.413	       0.186
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.412	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.412	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.186
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.186
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.541	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.412	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.412	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.186
       0.445	       0.631	       0.458	       0.539	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.539	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.539	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.539	       0.413	       0.185
       0.445	       0.631	       0.458	       0.539	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.412	       0.185
       0.445	       0.631	       0.458	       0.539	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.632	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
       0.445	       0.631	       0.458	       0.540	       0.413	       0.185
