       0.016	       0.016	       0.077	      -0.033	       0.048	       0.001
       0.016	       0.016	       0.077	      -0.033	       0.048	       0.001
       0.016	       0.016	       0.077	      -0.033	       0.048	       0.001
       0.016	       0.016	       0.077	      -0.034	       0.048	       0.001
       0.016	       0.016	       0.077	      -0.034	       0.048	       0.001
       0.016	       0.016	       0.077	      -0.034	       0.047	       0.000
       0.016	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.016	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.016	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.016	       0.016	       0.076	      -0.034	       0.047	       0.001
       0.016	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.016	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.319	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.361	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.369	       0.016	       0.076	      -0.034	       0.047	       0.000
       0.373	       0.016	       0.075	      -0.034	       0.047	       0.000
       0.377	       0.019	       0.076	      -0.034	       0.047	       0.000
       0.379	       0.060	       0.076	      -0.034	       0.047	       0.000
       0.381	       0.525	       0.075	      -0.034	       0.047	       0.000
       0.382	       0.546	       0.075	      -0.034	       0.047	       0.000
       0.383	       0.553	       0.075	      -0.034	       0.047	       0.000
       0.385	       0.558	       0.075	      -0.034	       0.047	       0.000
       0.385	       0.562	       0.075	      -0.034	       0.047	       0.000
       0.387	       0.564	       0.164	      -0.036	       0.047	       0.000
       0.387	       0.566	       0.343	      -0.036	       0.047	       0.000
       0.389	       0.568	       0.365	      -0.036	       0.047	       0.000
       0.389	       0.570	       0.371	      -0.036	       0.047	       0.000
       0.390	       0.571	       0.375	       0.077	       0.047	       0.000
       0.391	       0.572	       0.379	       0.090	       0.047	       0.000
       0.391	       0.573	       0.380	       0.454	       0.047	       0.000
       0.391	       0.574	       0.382	       0.463	       0.047	       0.000
       0.393	       0.575	       0.383	       0.469	       0.047	       0.000
       0.393	       0.577	       0.385	       0.473	       0.186	      -0.001
       0.393	       0.578	       0.386	       0.475	       0.192	       0.002
       0.393	       0.578	       0.387	       0.477	       0.196	       0.070
       0.394	       0.579	       0.388	       0.479	       0.198	       0.072
       0.395	       0.580	       0.389	       0.479	       0.200	       0.072
       0.395	       0.581	       0.390	       0.481	       0.201	       0.074
       0.395	       0.581	       0.391	       0.483	       0.202	       0.074
       0.396	       0.581	       0.391	       0.483	       0.203	       0.076
       0.396	       0.582	       0.391	       0.485	       0.204	       0.076
       0.396	       0.583	       0.393	       0.485	       0.205	       0.076
       0.396	       0.584	       0.393	       0.487	       0.206	       0.076
       0.396	       0.584	       0.393	       0.487	       0.206	       0.076
       0.397	       0.584	       0.394	       0.488	       0.207	       0.078
       0.399	       0.585	       0.395	       0.489	       0.207	       0.078
       0.399	       0.586	       0.395	       0.489	       0.208	       0.078
       0.399	       0.586	       0.395	       0.491	       0.208	       0.078
       0.399	       0.586	       0.396	       0.491	       0.208	       0.078
       0.399	       0.586	       0.396	       0.491	       0.209	       0.079
       0.400	       0.587	       0.399	       0.497	       0.210	       0.080
       0.400	       0.587	       0.399	       0.497	       0.210	       0.080
       0.400	       0.587	       0.399	       0.497	       0.210	       0.080
       0.400	       0.587	       0.400	       0.497	       0.210	       0.080
       0.400	       0.587	       0.399	       0.497	       0.210	       0.080
       0.400	       0.588	       0.399	       0.499	       0.210	       0.080
       0.400	       0.588	       0.399	       0.499	       0.210	       0.080
       0.400	       0.588	       0.399	       0.499	       0.211	       0.080
       0.400	       0.589	       0.399	       0.499	       0.211	       0.080
       0.400	       0.589	       0.399	       0.499	       0.211	       0.080
       0.401	       0.589	       0.400	       0.500	       0.212	       0.080
       0.402	       0.589	       0.401	       0.501	       0.212	       0.080
       0.402	       0.590	       0.401	       0.501	       0.212	       0.080
       0.402	       0.590	       0.401	       0.501	       0.212	       0.081
       0.402	       0.590	       0.401	       0.501	       0.213	       0.082
       0.402	       0.591	       0.401	       0.501	       0.213	       0.082
       0.402	       0.591	       0.401	       0.501	       0.214	       0.082
       0.402	       0.592	       0.401	       0.502	       0.214	       0.082
       0.402	       0.592	       0.402	       0.503	       0.214	       0.082
       0.402	       0.592	       0.402	       0.503	       0.214	       0.082
       0.404	       0.593	       0.402	       0.503	       0.216	       0.083
       0.404	       0.593	       0.402	       0.503	       0.216	       0.083
       0.404	       0.593	       0.403	       0.503	       0.216	       0.083
       0.404	       0.593	       0.403	       0.503	       0.216	       0.083
       0.404	       0.594	       0.403	       0.504	       0.216	       0.083
       0.404	       0.594	       0.404	       0.504	       0.216	       0.083
       0.404	       0.594	       0.404	       0.505	       0.216	       0.083
       0.404	       0.594	       0.404	       0.505	       0.216	       0.083
       0.404	       0.594	       0.404	       0.505	       0.216	       0.083
       0.404	       0.595	       0.404	       0.505	       0.217	       0.084
       0.404	       0.595	       0.405	       0.505	       0.217	       0.084
       0.405	       0.595	       0.405	       0.505	       0.217	       0.084
       0.406	       0.595	       0.406	       0.506	       0.218	       0.084
       0.406	       0.595	       0.406	       0.506	       0.218	       0.084
       0.406	       0.596	       0.406	       0.507	       0.218	       0.084
       0.406	       0.596	       0.407	       0.507	       0.218	       0.084
       0.406	       0.596	       0.406	       0.507	       0.218	       0.084
       0.406	       0.596	       0.407	       0.507	       0.218	       0.084
       0.406	       0.596	       0.407	       0.507	       0.218	       0.084
       0.406	       0.597	       0.407	       0.507	       0.218	       0.084
       0.406	       0.597	       0.407	       0.507	       0.219	       0.084
       0.406	       0.597	       0.407	       0.507	       0.219	       0.084
       0.406	       0.597	       0.407	       0.508	       0.219	       0.084
       0.406	       0.597	       0.407	       0.508	       0.219	       0.084
       0.406	       0.597	       0.407	       0.508	       0.219	       0.084
       0.407	       0.598	       0.408	       0.509	       0.220	       0.084
