       0.315	       1.215	       0.452	       0.584	       1.657	       1.456
       0.315	       1.215	       0.452	       0.584	       1.657	       1.456
       0.315	       1.215	       0.452	       0.584	       1.657	       1.456
       0.315	       1.215	       0.452	       0.584	       1.657	       1.456
       0.315	       1.215	       0.452	       0.584	       1.657	       1.456
       0.315	       1.215	       0.452	       0.584	       1.657	       1.456
       0.315	       1.215	       0.452	       0.584	       1.641	       1.456
       0.315	       1.215	       0.452	       0.584	       1.599	       1.456
       0.315	       1.215	       0.452	       0.582	       1.488	       1.456
       0.315	       1.215	       0.452	       0.583	       1.488	       1.441
       0.315	       1.216	       0.452	       0.583	       1.486	       1.398
       0.315	       1.215	       0.452	       0.583	       1.485	       1.300
       0.315	       1.216	       0.452	       0.582	       1.485	       1.292
       0.315	       1.215	       0.453	       0.583	       1.485	       1.291
       0.315	       1.216	       0.453	       0.582	       1.485	       1.290
       0.315	       1.216	       0.452	       0.582	       1.485	       1.290
       0.315	       1.215	       0.453	       0.531	       1.484	       1.289
       0.315	       1.216	       0.442	       0.531	       1.484	       1.289
       0.315	       1.216	       0.426	       0.529	       1.484	       1.289
       0.315	       1.197	       0.425	       0.529	       1.484	       1.289
       0.314	       1.162	       0.425	       0.529	       1.482	       1.288
       0.293	       1.161	       0.425	       0.528	       1.482	       1.288
       0.293	       1.161	       0.425	       0.528	       1.482	       1.288
       0.293	       1.161	       0.425	       0.528	       1.482	       1.288
       0.293	       1.161	       0.425	       0.528	       1.482	       1.288
       0.293	       1.161	       0.425	       0.528	       1.482	       1.288
       0.293	       1.161	       0.425	       0.528	       1.482	       1.288
       0.293	       1.160	       0.425	       0.528	       1.482	       1.288
       0.293	       1.160	       0.424	       0.528	       1.482	       1.288
       0.293	       1.160	       0.425	       0.528	       1.482	       1.287
       0.293	       1.160	       0.424	       0.528	       1.482	       1.287
       0.293	       1.160	       0.425	       0.528	       1.482	       1.287
       0.293	       1.160	       0.424	       0.528	       1.482	       1.287
