       0.289	       1.156	       0.423	       0.522	       1.477	       1.278
       0.289	       1.155	       0.423	       0.522	       1.477	       1.278
       0.289	       1.155	       0.423	       0.522	       1.477	       1.278
       0.289	       1.155	       0.423	       0.522	       1.477	       1.278
       0.312	       1.155	       0.423	       0.522	       1.477	       1.278
       0.313	       1.206	       0.423	       0.522	       1.477	       1.278
       0.313	       1.208	       0.423	       0.522	       1.477	       1.278
       0.313	       1.208	       0.450	       0.522	       1.477	       1.278
       0.313	       1.208	       0.450	       0.569	       1.477	       1.278
       0.313	       1.208	       0.450	       0.578	       1.477	       1.277
       0.313	       1.208	       0.450	       0.579	       1.477	       1.278
       0.313	       1.209	       0.450	       0.579	       1.477	       1.277
       0.313	       1.209	       0.450	       0.579	       1.477	       1.277
       0.313	       1.209	       0.450	       0.579	       1.477	       1.277
       0.313	       1.209	       0.450	       0.579	       1.477	       1.277
       0.313	       1.209	       0.450	       0.579	       1.477	       1.277
       0.313	       1.209	       0.450	       0.579	       1.477	       1.277
       0.313	       1.210	       0.450	       0.581	       1.477	       1.277
       0.313	       1.209	       0.450	       0.581	       1.477	       1.277
       0.314	       1.210	       0.450	       0.581	       1.475	       1.277
       0.314	       1.210	       0.451	       0.581	       1.475	       1.278
       0.314	       1.210	       0.451	       0.581	       1.475	       1.278
       0.314	       1.211	       0.452	       0.580	       1.475	       1.278
       0.315	       1.212	       0.452	       0.580	       1.475	       1.277
       0.315	       1.212	       0.452	       0.581	       1.569	       1.277
       0.315	       1.212	       0.452	       0.581	       1.652	       1.277
       0.315	       1.212	       0.452	       0.581	       1.762	       1.277
       0.315	       1.212	       0.452	       0.581	       1.739	       1.277
       0.315	       1.212	       0.452	       0.581	       1.719	       1.278
       0.315	       1.212	       0.452	       0.581	       1.721	       1.277
       0.315	       1.212	       0.452	       0.581	       1.750	       1.278
       0.315	       1.212	       0.452	       0.581	       1.913	       1.277
       0.315	       1.212	       0.452	       0.581	       2.027	       1.277
       0.315	       1.212	       0.452	       0.581	       2.103	       1.277
       0.315	       1.212	       0.452	       0.581	       2.130	       1.278
       0.315	       1.212	       0.452	       0.581	       2.148	       1.278
       0.315	       1.212	       0.452	       0.581	       2.158	       1.278
       0.315	       1.212	       0.452	       0.581	       2.165	       1.278
       0.315	       1.212	       0.452	       0.581	       2.173	       1.277
       0.315	       1.212	       0.452	       0.581	       2.178	       1.278
       0.315	       1.212	       0.452	       0.581	       2.183	       1.278
       0.315	       1.212	       0.452	       0.581	       2.187	       1.420
       0.315	       1.212	       0.452	       0.581	       2.189	       1.455
       0.315	       1.212	       0.452	       0.581	       2.193	       1.542
       0.315	       1.212	       0.452	       0.581	       2.195	       1.701
       0.315	       1.212	       0.452	       0.581	       2.199	       1.799
       0.315	       1.212	       0.452	       0.581	       2.199	       1.846
       0.315	       1.212	       0.452	       0.581	       2.201	       1.864
       0.315	       1.212	       0.452	       0.581	       2.203	       1.876
       0.315	       1.212	       0.452	       0.581	       2.205	       1.886
       0.315	       1.212	       0.452	       0.581	       2.207	       1.893
       0.315	       1.212	       0.452	       0.581	       2.208	       1.898
       0.315	       1.212	       0.452	       0.581	       2.210	       1.902
       0.315	       1.212	       0.452	       0.581	       2.212	       1.907
       0.315	       1.212	       0.452	       0.581	       2.213	       1.911
       0.315	       1.212	       0.452	       0.581	       2.215	       1.914
       0.315	       1.212	       0.452	       0.581	       2.215	       1.917
       0.315	       1.212	       0.452	       0.581	       2.217	       1.920
       0.315	       1.212	       0.452	       0.581	       2.217	       1.922
       0.315	       1.212	       0.452	       0.581	       2.219	       1.924
       0.315	       1.212	       0.452	       0.581	       2.220	       1.927
       0.315	       1.212	       0.452	       0.581	       2.221	       1.929
       0.315	       1.212	       0.452	       0.581	       2.222	       1.931
       0.315	       1.212	       0.452	       0.581	       2.223	       1.932
       0.315	       1.212	       0.452	       0.581	       2.223	       1.934
       0.315	       1.212	       0.452	       0.581	       2.224	       1.936
       0.315	       1.212	       0.452	       0.581	       2.226	       1.937
       0.315	       1.212	       0.452	       0.581	       2.226	       1.938
       0.315	       1.212	       0.452	       0.581	       2.226	       1.940
       0.315	       1.212	       0.452	       0.581	       2.227	       1.941
       0.315	       1.212	       0.452	       0.581	       2.227	       1.942
       0.315	       1.212	       0.452	       0.581	       2.228	       1.943
       0.315	       1.212	       0.452	       0.581	       2.229	       1.944
       0.315	       1.212	       0.452	       0.581	       2.229	       1.946
       0.315	       1.212	       0.452	       0.581	       2.230	       1.946
       0.315	       1.212	       0.452	       0.581	       2.231	       1.947
       0.315	       1.212	       0.452	       0.581	       2.231	       1.948
       0.315	       1.212	       0.452	       0.581	       2.233	       1.949
       0.315	       1.212	       0.452	       0.581	       2.233	       1.950
       0.315	       1.212	       0.452	       0.581	       2.234	       1.952
       0.315	       1.213	       0.452	       0.581	       2.234	       1.952
       0.315	       1.212	       0.452	       0.581	       2.234	       1.952
       0.315	       1.212	       0.452	       0.581	       2.235	       1.953
       0.315	       1.212	       0.452	       0.581	       2.235	       1.954
       0.315	       1.212	       0.452	       0.581	       2.236	       1.955
       0.315	       1.212	       0.452	       0.581	       2.236	       1.955
       0.315	       1.212	       0.452	       0.581	       2.237	       1.956
       0.315	       1.213	       0.452	       0.581	       2.237	       1.957
       0.315	       1.212	       0.452	       0.581	       2.238	       1.957
       0.315	       1.213	       0.452	       0.581	       2.238	       1.958
       0.315	       1.213	       0.452	       0.581	       2.239	       1.958
       0.315	       1.212	       0.452	       0.581	       2.240	       1.959
       0.315	       1.212	       0.452	       0.581	       2.240	       1.959
       0.315	       1.212	       0.452	       0.581	       2.240	       1.960
       0.315	       1.213	       0.452	       0.581	       2.240	       1.961
       0.315	       1.213	       0.452	       0.581	       2.241	       1.961
       0.315	       1.213	       0.452	       0.581	       2.242	       1.961
       0.315	       1.213	       0.452	       0.581	       2.242	       1.962
       0.315	       1.212	       0.452	       0.581	       2.242	       1.963
       0.315	       1.212	       0.452	       0.581	       2.242	       1.963
       0.315	       1.212	       0.452	       0.581	       2.243	       1.963
       0.315	       1.212	       0.452	       0.581	       2.244	       1.963
       0.315	       1.212	       0.452	       0.581	       2.244	       1.964
       0.315	       1.212	       0.452	       0.581	       2.244	       1.965
       0.315	       1.212	       0.452	       0.581	       2.244	       1.965
       0.315	       1.212	       0.452	       0.581	       2.245	       1.965
       0.315	       1.212	       0.452	       0.581	       2.245	       1.965
       0.315	       1.212	       0.452	       0.581	       2.246	       1.966
       0.315	       1.212	       0.452	       0.581	       2.246	       1.967
       0.315	       1.212	       0.452	       0.581	       2.246	       1.967
       0.315	       1.212	       0.452	       0.581	       2.247	       1.967
       0.315	       1.213	       0.452	       0.581	       2.247	       1.968
       0.315	       1.213	       0.452	       0.581	       2.247	       1.968
       0.315	       1.212	       0.452	       0.581	       2.247	       1.968
       0.315	       1.212	       0.452	       0.581	       2.248	       1.969
       0.315	       1.212	       0.452	       0.581	       2.248	       1.969
       0.315	       1.212	       0.452	       0.581	       2.248	       1.969
       0.315	       1.213	       0.452	       0.581	       2.248	       1.969
       0.315	       1.212	       0.452	       0.581	       2.249	       1.970
       0.315	       1.212	       0.452	       0.581	       2.249	       1.970
       0.315	       1.213	       0.452	       0.581	       2.249	       1.971
       0.315	       1.212	       0.452	       0.581	       2.250	       1.971
       0.315	       1.212	       0.452	       0.581	       2.250	       1.971
       0.315	       1.212	       0.452	       0.581	       2.250	       1.971
       0.315	       1.213	       0.452	       0.581	       2.250	       1.972
       0.315	       1.212	       0.452	       0.581	       2.250	       1.972
       0.315	       1.213	       0.452	       0.581	       2.250	       1.972
       0.315	       1.213	       0.452	       0.581	       2.251	       1.973
       0.315	       1.213	       0.452	       0.581	       2.251	       1.973
       0.315	       1.212	       0.452	       0.581	       2.252	       1.973
       0.315	       1.213	       0.452	       0.581	       2.252	       1.973
       0.315	       1.212	       0.452	       0.581	       2.252	       1.973
       0.315	       1.213	       0.452	       0.581	       2.252	       1.974
       0.315	       1.213	       0.452	       0.581	       2.252	       1.974
       0.315	       1.212	       0.452	       0.581	       2.252	       1.974
       0.315	       1.212	       0.452	       0.581	       2.253	       1.975
       0.315	       1.213	       0.452	       0.581	       2.253	       1.975
       0.315	       1.213	       0.452	       0.581	       2.253	       1.975
       0.315	       1.213	       0.452	       0.581	       2.253	       1.975
       0.315	       1.212	       0.452	       0.581	       2.254	       1.975
       0.315	       1.212	       0.452	       0.581	       2.254	       1.976
